Player,height,weight,college,Year,Pos,Age,G,MP,PER,TS%,USG%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
Dick Mehen,196.0,88.0,University of Tennessee,1951.0,PF,28.0,43.166666666666664,2294.0,,0.41725482625482624,,2.2386100386100383,,,0.3746640926640927,,0.3746640926640927,0.3746640926640927,0.7192200772200771,,131.03474903474904,,,,567.5830115830116
Ken Menke,183.0,76.0,University of Illinois at Urbana-Champaign,1950.0,G,27.0,6.0,,,0.365,,0.0,,,0.353,,0.353,0.353,0.375,,7.0,,,,15.0
Stan Miasek,196.0,95.0,,1952.2,C-F,27.2,52.8,1335.5,,0.4349507575757576,,3.2632575757575757,,,0.36684848484848487,,0.36684848484848487,0.36684848484848487,0.6529734848484848,,98.75,,,,510.57954545454544
Ed Mikan,203.0,104.0,DePaul University,1951.7777777777778,C,25.77777777777778,43.333333333333336,741.2,,0.37387692307692305,,,,,0.29876153846153847,,0.29876153846153847,0.29876153846153847,0.770494871794872,,44.705128205128204,,,,296.24615384615385
George Mikan*,208.0,111.0,DePaul University,1952.6666666666667,C,27.666666666666668,63.166666666666664,2087.5,,0.47781266490765173,,15.681266490765172,,,0.3992744063324538,,0.3992744063324538,0.3992744063324538,0.7824010554089711,,180.778364116095,,,,1490.9498680738786
Vern Mikkelsen*,201.0,104.0,Hamline University,1954.5,PF,25.5,69.9,2305.375,,0.4769785407725322,,8.262517882689556,,,0.40113018597997135,,0.40113018597997135,0.40113018597997135,0.7644391988555078,,151.10014306151646,,,,1008.10443490701
Al Miksis,201.0,95.0,Western Illinois University,1950.0,C,21.0,8.0,,,0.446,,0.1,,,0.238,,0.238,0.238,0.81,,4.0,,,,27.0
Murray Mitchell,201.0,95.0,Sam Houston State University,1950.0,C,26.0,2.0,,,0.333,,0.0,,,0.333,,0.333,0.333,,,2.0,,,,2.0
Leo Mogus,193.0,86.0,Youngstown State University,1950.5,F-C,28.5,60.5,,,0.46726446280991735,,4.796694214876033,,,0.37527272727272726,,0.37527272727272726,0.37527272727272726,0.6747107438016529,,67.43801652892562,,,,362.73553719008265
Max Morris,188.0,88.0,Northwestern University,1950.0,F-C,24.0,62.0,,,0.445,,4.1,,,0.363,,0.363,0.363,0.667,,194.0,,,,781.0
Joe Mullaney,183.0,74.0,College of the Holy Cross,1950.0,G,24.0,37.0,,,0.196,,-0.6,,,0.129,,0.129,0.129,0.8,,52.0,,,,30.0
Jerry Nagel,183.0,86.0,Loyola University of Chicago,1950.0,G,21.0,14.0,,,0.218,,-0.1,,,0.214,,0.214,0.214,0.25,,18.0,,,,13.0
Jack Nichols,201.0,100.0,University of Washington,1953.4,PF,26.4,53.8,1783.8333333333333,,0.41909479553903345,,,,,0.36194795539033453,,0.36194795539033453,0.36194795539033453,0.7561338289962825,,119.59665427509293,,,,656.907063197026
Richie Niemiera,185.0,74.0,University of Notre Dame,1950.0,G-F,28.0,40.0,,,0.3964,,2.0158333333333336,,,0.3169,,0.3169,0.3169,0.7478333333333335,,87.05,,,,243.2
Paul Noel,193.0,83.0,University of Kentucky,1951.0,F,26.0,41.666666666666664,32.0,,0.354544,,0.2536,,,0.30676000000000003,,0.30676000000000003,0.30676000000000003,0.6551440000000001,,49.176,,,,183.944
Jim Nolan,203.0,95.0,Georgia Institute of Technology,1950.0,C,22.0,5.0,,,0.19,,-0.2,,,0.19,,0.19,0.19,,,4.0,,,,8.0
Johnny Norlander,190.0,81.0,Hamline University,1950.5,F,28.5,24.5,,,0.397265306122449,,0.5265306122448979,,,0.344795918367347,,0.344795918367347,0.344795918367347,0.6274897959183674,,27.857142857142858,,,,208.75510204081633
George Nostrand,203.0,88.0,University of Wyoming,1950.0,C-F,26.0,27.5,,,0.3498636363636364,,0.2663636363636364,,,0.3035090909090909,,0.3035090909090909,0.3035090909090909,0.5546727272727272,,20.89090909090909,,,,153.8909090909091
Mike Novak,206.0,99.0,Loyola University of Chicago,1951.0,C-F,35.0,31.25,24.0,,0.28124,,0.584,,,0.23751999999999998,,0.23751999999999998,0.23751999999999998,0.54504,,54.6,,,,89.92
Dermie O'Connell,183.0,78.0,College of the Holy Cross,1950.0,G,21.0,40.666666666666664,,,0.28944262295081963,,-1.8803278688524587,,,0.2611065573770492,,0.2611065573770492,0.2611065573770492,0.525483606557377,,70.22131147540983,,,,206.27868852459017
Andy O'Donnell,185.0,81.0,Loyola College in Maryland,1950.0,G,24.0,25.0,,,0.388,,0.3,,,0.352,,0.352,0.352,0.778,,17.0,,,,90.0
Dick O'Keefe,188.0,83.0,Santa Clara University,1950.5,G-F,26.5,42.5,,,0.36260000000000003,,1.5200000000000002,,,0.286,,0.286,0.286,0.7194,,64.2,,,,392.6
John Oldham,190.0,79.0,Western Kentucky University,1950.5,G,26.5,63.5,,,0.378992125984252,,2.1393700787401575,,,0.316740157480315,,0.316740157480315,0.316740157480315,0.6436062992125984,,113.99212598425197,,,,470.51181102362204
Gene Ollrich,180.0,72.0,Drake University,1950.0,G,27.0,14.0,,,0.281,,-0.6,,,0.236,,0.236,0.236,0.714,,24.0,,,,44.0
Johnny Orr,190.0,88.0,Beloit College,1950.0,F,22.0,22.666666666666668,,,0.3753235294117647,,-0.05735294117647059,,,0.3432352941176471,,0.3432352941176471,0.3432352941176471,0.857,,14.529411764705882,,,,68.29411764705883
Don Otten,208.0,108.0,Bowling Green State University,1951.1818181818182,C,29.181818181818183,37.63636363636363,990.5,,0.4746086956521739,,5.117391304347827,,,0.3543961352657006,,0.3543961352657006,0.3543961352657006,0.7670483091787441,,74.80193236714976,,,,576.5990338164252
Mac Otten,201.0,99.0,Bowling Green State University,1950.0,F-C,24.0,39.333333333333336,,,0.3707627118644068,,0.15084745762711865,,,0.3286525423728814,,0.3286525423728814,0.3286525423728814,0.4852372881355932,,29.076271186440678,,,,115.99152542372882
Red Owens,190.0,83.0,Baylor University,1951.0,SG,25.0,30.0,417.3333333333333,,0.36651666666666666,,0.8549999999999999,,,0.3084722222222222,,0.3084722222222222,0.3084722222222222,0.6365111111111112,,52.8,,,,179.13333333333333
Easy Parham,190.0,90.0,Texas Wesleyan University,1950.5,F-G,28.5,36.5,,,0.3605616438356164,,0.09041095890410959,,,0.3257671232876712,,0.3257671232876712,0.3257671232876712,0.47856164383561645,,119.53424657534246,,,,327.86301369863014
Jack Parkinson,183.0,78.0,University of Kentucky,1950.0,G,25.0,4.0,,,0.121,,-0.2,,,0.083,,0.083,0.083,1.0,,2.0,,,,3.0
Charlie Parsley,188.0,79.0,Western Kentucky University,1950.0,G,24.0,9.0,,,0.323,,0.0,,,0.258,,0.258,0.258,0.857,,8.0,,,,22.0
Stan Patrick,188.0,83.0,University of Illinois at Urbana-Champaign,1950.0,F-G,27.0,35.333333333333336,,,0.4466037735849057,,1.3273584905660378,,,0.39487735849056604,,0.39487735849056604,0.39487735849056604,0.5976415094339622,,56.06603773584906,,,,250.30188679245282
Johnny Payak,193.0,78.0,Bowling Green State University,1950.75,SG,23.75,43.0,1470.0,,0.4186162790697675,,1.5337209302325583,,,0.32076162790697677,,0.32076162790697677,0.32076162790697677,0.7042093023255813,,98.01162790697674,,,,328.84302325581393
Warren Perkins,190.0,86.0,Tulane University,1950.5,G-F,27.5,63.0,,,0.3754761904761905,,1.561904761904762,,,0.3092857142857143,,0.3092857142857143,0.3092857142857143,0.6193333333333333,,129.1904761904762,,,,384.0952380952381
Ed Peterson,206.0,99.0,Cornell University,1950.75,C,25.75,42.0,,,0.4268928571428572,,2.642857142857143,,,0.37305357142857143,,0.37305357142857143,0.37305357142857143,0.6356071428571428,,46.23809523809524,,,,345.36309523809524
Jack Phelan,196.0,88.0,DePaul University,1950.0,F,24.0,36.666666666666664,,,0.36736363636363634,,-0.4090909090909091,,,0.3252272727272727,,0.3252272727272727,0.3252272727272727,0.5778181818181818,,45.59090909090909,,,,181.3181818181818
Andy Phillip*,188.0,88.0,University of Illinois at Urbana-Champaign,1954.0,PG,31.0,67.66666666666667,2196.8571428571427,,0.43703284072249593,,,,,0.3729507389162562,,0.3729507389162562,0.3729507389162562,0.6841806239737274,,372.6141215106732,,,,588.9080459770115
Jim Pollard*,193.0,83.0,Stanford University,1952.5,SF,29.5,64.16666666666667,2347.75,,0.4048441558441559,,4.66051948051948,,,0.35615064935064933,,0.35615064935064933,0.35615064935064933,0.7632,,213.76103896103896,,,,836.6415584415585
John Pritchard,206.0,99.0,Drake University,1950.0,C,23.0,7.0,,,0.325,,-0.2,,,0.31,,0.31,0.31,0.364,,8.0,,,,22.0
Les Pugh,201.0,86.0,Ohio State University,1950.0,C-F,26.0,56.0,,,0.377,,0.6,,,0.249,,0.249,0.249,0.846,,16.0,,,,251.0
Don Putman,201.0,86.0,,1950.0,G,27.0,57.0,,,0.303,,-0.7,,,0.255,,0.255,0.255,0.635,,90.0,,,,135.0
George Ratkovicz,198.0,99.0,,1952.625,PF,29.625,51.75,1349.6666666666667,,0.44799033816425116,,5.403864734299518,,,0.36166666666666664,,0.36166666666666664,0.36166666666666664,0.6710314009661836,,156.60628019323673,,,,599.3019323671498
Don Ray,196.0,86.0,Western Kentucky University,1950.0,F-C,28.0,61.0,,,0.388,,1.3,,,0.323,,0.323,0.323,0.698,,60.0,,,,364.0
Chick Reiser,180.0,74.0,New York University,1950.0,G-F,35.0,67.0,,,0.4,,3.9,,,0.305,,0.305,0.305,0.835,,174.0,,,,606.0
Arnie Risen*,206.0,90.0,Ohio State University,1954.0,C,29.0,64.11111111111111,1812.857142857143,,0.4486499133448873,,5.163258232235702,,,0.3725112651646448,,0.3725112651646448,0.3725112651646448,0.7028977469670711,,109.1733102253033,,,,758.2305025996534
Tex Ritter,188.0,83.0,Eastern Kentucky University,1950.5,G-F,25.5,48.0,,,0.4478125,,1.8395833333333333,,,0.351875,,0.351875,0.351875,0.7029166666666665,,46.041666666666664,,,,254.875
Bill Roberts,206.0,95.0,University of Wyoming,1950.0,C,24.0,67.0,,,0.38,,0.2,,,0.347,,0.347,0.347,0.718,,24.0,,,,182.0
Red Rocha,206.0,83.0,Oregon State University,1953.4285714285713,C,29.428571428571427,68.57142857142857,2101.4,,0.44854375,,5.008124999999999,,,0.37438958333333333,,0.37438958333333333,0.37438958333333333,0.7657708333333334,,136.38333333333333,,,,730.8
Kenny Rollins,183.0,76.0,University of Kentucky,1951.5,PG,27.5,54.5,426.0,,0.385394495412844,,1.6137614678899084,,,0.33726605504587154,,0.33726605504587154,0.33726605504587154,0.7707981651376147,,97.46788990825688,,,,253.0091743119266
Bob Royer,178.0,70.0,Indiana State University,1950.0,G,22.0,42.0,,,0.384,,0.0,,,0.338,,0.338,0.338,0.707,,85.0,,,,197.0
Jerry Rullo,178.0,74.0,Temple University,1950.0,G,26.0,4.0,,,0.371,,0.0,,,0.333,,0.333,0.333,1.0,,2.0,,,,7.0
Ed Sadowski,196.0,108.0,Seton Hall University,1950.0,C,32.0,46.0,,,0.4006449275362319,,3.465942028985507,,,0.3234130434782609,,0.3234130434782609,0.3234130434782609,0.7335942028985507,,109.35507246376811,,,,727.5507246376811
Kenny Sailors,178.0,79.0,University of Wyoming,1950.75,G,29.75,44.25,,,0.40681920903954805,,2.2310734463276836,,,0.33498870056497176,,0.33498870056497176,0.33498870056497176,0.7227514124293785,,165.1581920903955,,,,620.1638418079096
Pep Saul,188.0,83.0,Seton Hall University,1952.5,SG,27.5,64.0,1554.75,,0.42510416666666667,,,,,0.3591223958333334,,0.3591223958333334,0.3591223958333334,0.737375,,102.94010416666667,,,,369.3411458333333
Herm Schaefer,183.0,79.0,Indiana University,1950.0,G-F,31.0,65.0,,,0.46,,5.4,,,0.389,,0.389,0.389,0.851,,203.0,,,,330.0
Marv Schatzman,196.0,90.0,Saint Louis University,1950.0,F,22.0,34.0,,,0.293,,-0.9,,,0.247,,0.247,0.247,0.58,,38.0,,,,115.0
Fred Schaus,196.0,92.0,West Virginia University,1952.5714285714287,SF,26.571428571428573,57.285714285714285,1630.4,,0.45404488778054863,,5.577306733167083,,,0.3605860349127182,,0.3605860349127182,0.3605860349127182,0.8121346633416459,,170.46633416458852,,,,725.2568578553615
Dolph Schayes*,203.0,99.0,New York University,1957.0,PF,28.0,66.4,2292.3076923076924,,0.4847078313253012,,10.060843373493976,,,0.3776947791164658,,0.3776947791164658,0.3776947791164658,0.8489628514056224,,214.16365461847388,,,,1303.1696787148594
Milt Schoon,201.0,104.0,Valparaiso University,1950.0,C,27.0,62.0,,,0.498,,4.0,,,0.41,,0.41,0.41,0.653,,84.0,,,,496.0
Howie Schultz,198.0,90.0,Hamline University,1951.0,PF,28.0,48.0,887.5,,0.35983333333333334,,1.91875,,,0.27121666666666666,,0.27121666666666666,0.27121666666666666,0.7105916666666666,,103.69583333333334,,,,320.9291666666667
Dick Schulz,188.0,87.0,University of Wisconsin,1950.0,F-G,33.0,25.0,,,0.40129000000000004,,0.55,,,0.29652,,0.29652,0.29652,0.7557600000000001,,48.86,,,,149.62
Fred Scolari,178.0,81.0,University of San Francisco,1952.625,PG,29.625,55.375,1449.3333333333333,,0.41510383747178337,,,,,0.33166365688487587,,0.33166365688487587,0.33166365688487587,0.8263205417607223,,193.4469525959368,,,,676.9458239277652
Wayne See,190.0,86.0,Northern Arizona University,1950.0,G,26.0,61.0,,,0.442,,1.6,,,0.373,,0.373,0.373,0.696,,143.0,,,,320.0
Glen Selbo,190.0,88.0,University of Wisconsin,1950.0,G-F,23.0,13.0,,,0.329,,-0.2,,,0.196,,0.196,0.196,0.759,,23.0,,,,42.0
Rollie Seltz,178.0,74.0,Hamline University,1950.0,G-F,26.0,34.0,,,0.375,,1.8,,,0.301,,0.301,0.301,0.769,,64.0,,,,266.0
Jim Seminoff,188.0,86.0,University of Southern California,1950.0,G-F,27.0,65.0,,,0.427,,3.6,,,0.3,,0.3,0.3,0.755,,249.0,,,,312.0
George Senesky,188.0,81.0,Saint Joseph's University,1952.0,PG,29.0,63.4,1677.3333333333333,,0.3995552050473186,,2.839432176656152,,,0.3410946372239747,,0.3410946372239747,0.3410946372239747,0.6811892744479495,,249.93690851735016,,,,465.7287066246057
Paul Seymour,185.0,81.0,University of Toledo,1955.0,SG,27.0,54.54545454545455,1629.6666666666667,,0.4201566666666667,,4.142,,,0.344825,,0.344825,0.344825,,,251.79666666666665,,,,623.1816666666666
Carl Shaeffer,190.0,83.0,University of Alabama,1950.5,F-G,25.5,26.5,,,0.38933962264150945,,0.630188679245283,,,0.3508867924528302,,0.3508867924528302,0.3508867924528302,0.6438301886792454,,33.58490566037736,,,,124.52830188679245
Howie Shannon,188.0,79.0,Kansas State University,1950.0,G-F,26.0,67.0,,,0.404,,2.9,,,0.344,,0.344,0.344,0.786,,174.0,,,,587.0
Charley Shipp,185.0,90.0,Catholic University of America,1950.0,G-F,36.0,23.0,,,0.336,,-0.6,,,0.255,,0.255,0.255,0.725,,46.0,,,,107.0
Connie Simmons,203.0,100.0,,1953.0,C,27.0,61.857142857142854,1407.2,,0.4201224018475751,,,,,0.3590600461893764,,0.3590600461893764,0.3590600461893764,0.6757644341801385,,108.70900692840647,,,,597.568129330254
Belus Smawley,185.0,88.0,Appalachian State University,1951.0,SG,32.0,38.4,139.0,,0.44440624999999995,,4.485416666666667,,,0.35755729166666667,,0.35755729166666667,0.35755729166666667,0.8406666666666666,,150.72395833333334,,,,645.1354166666666
Jack Smiley,190.0,86.0,University of Illinois at Urbana-Champaign,1950.0,F-G,27.0,39.333333333333336,,,0.3601694915254237,,0.23898305084745766,,,0.26340677966101694,,0.26340677966101694,0.26340677966101694,0.6685593220338983,,140.47457627118644,,,,291.1186440677966
Chips Sobek,183.0,81.0,University of Notre Dame,1950.0,G-F,29.0,60.0,,,0.507,,3.1,,,0.378,,0.378,0.378,0.761,,95.0,,,,346.0
Odie Spears,196.0,92.0,Western Kentucky University,1953.857142857143,SF,27.857142857142858,60.285714285714285,1350.6666666666667,,0.45195734597156406,,,,,0.37407109004739336,,0.37407109004739336,0.37407109004739336,0.775658767772512,,132.04028436018956,,,,582.6327014218009
Art Spector,193.0,90.0,Villanova University,1950.0,F,29.0,7.0,,,0.182,,-0.2,,,0.167,,0.167,0.167,0.25,,3.0,,,,5.0
Ed Stanczak,185.0,83.0,,1950.5,F,28.5,38.0,,,0.44725,,4.7250000000000005,,,0.3217499999999999,,0.3217499999999999,0.3217499999999999,0.764,,52.0,,,,405.75
Gene Stump,188.0,83.0,DePaul University,1950.0,F-G,26.0,32.666666666666664,,,0.34263265306122453,,-0.12653061224489795,,,0.29557142857142854,,0.29557142857142854,0.29557142857142854,0.6588265306122448,,32.96938775510204,,,,122.87755102040816
Mike Todorovich,196.0,99.0,University of Wyoming,1950.25,F-C,26.25,49.0,,,0.38718367346938776,,2.6066326530612245,,,0.30756122448979595,,0.30756122448979595,0.30756122448979595,0.7106479591836735,,179.19897959183675,,,,670.3112244897959
Jack Toomay,198.0,97.0,University of the Pacific,1950.0,C-F,27.0,62.0,,,0.471,,3.6,,,0.397,,0.397,0.397,0.705,,94.0,,,,594.0
Bob Tough,183.0,83.0,St. John's University,1950.0,G-F,29.0,19.333333333333332,,,0.33075862068965517,,-0.49482758620689654,,,0.28113793103448276,,0.28113793103448276,0.28113793103448276,0.6866551724137933,,32.310344827586206,,,,91.36206896551724
Blackie Towery,193.0,95.0,Western Kentucky University,1950.0,F-C,29.0,68.0,,,0.389,,2.6,,,0.327,,0.327,0.327,0.757,,142.0,,,,597.0
Dick Triptow,183.0,77.0,DePaul University,1950.0,G-F,27.0,4.0,,,0.17,,-0.1,,,0.0,,0.0,0.0,1.0,,1.0,,,,2.0
Butch Van,183.0,77.0,,1950.0,G-F,27.0,56.0,,,0.456,,2.3,,,0.329,,0.329,0.329,0.716,,78.0,,,,206.0
Gene Vance,190.0,88.0,University of Illinois at Urbana-Champaign,1951.0,G-F,27.0,23.666666666666668,118.0,,0.4326338028169014,,1.7380281690140846,,,0.35815492957746475,,0.35815492957746475,0.35815492957746475,0.7031690140845069,,83.8169014084507,,,,209.88732394366198
Ernie Vandeweghe,190.0,88.0,Colgate University,1952.6666666666667,F-G,23.666666666666668,37.333333333333336,900.0,,0.4734330357142857,,4.316517857142856,,,0.4190669642857143,,0.4190669642857143,0.4190669642857143,0.7442991071428572,,121.54910714285714,,,,484.85714285714283
Floyd Volker,193.0,92.0,University of Wyoming,1950.0,F-C,28.0,36.0,,,0.3395277777777778,,-1.6666666666666667,,,0.3105462962962963,,0.3105462962962963,0.3105462962962963,0.5339074074074074,,93.07407407407408,,,,326.9166666666667
Whitey Von,193.0,92.0,,1950.0,G-F,27.0,39.333333333333336,,,0.4044576271186441,,1.7576271186440675,,,0.3563135593220339,,0.3563135593220339,0.3563135593220339,0.6347372881355933,,109.35593220338983,,,,237.5677966101695
Clint Wager,198.0,95.0,Saint Mary's University of Minnesota,1950.0,C-F,30.0,63.0,,,0.32,,1.5,,,0.281,,0.281,0.281,0.617,,90.0,,,,143.0
Danny Wagner,183.0,77.0,University of Texas at Austin,1950.0,G,27.0,11.0,,,0.497,,0.6,,,0.352,,0.352,0.352,0.886,,18.0,,,,69.0
Brady Walker,198.0,92.0,Brigham Young University,1951.0,PF,29.0,47.0,699.0,,0.42446808510638295,,2.0553191489361704,,,0.390595744680851,,0.390595744680851,0.390595744680851,0.6820170212765958,,90.72765957446809,,,,368.9021276595745
Paul Walther,188.0,72.0,University of Tennessee,1951.875,SG,23.875,52.875,1814.5,,0.4336973995271868,,3.077541371158393,,,0.36576359338061465,,0.36576359338061465,0.36576359338061465,0.6672458628841608,,149.04728132387706,,,,432.5886524822695
Bobby Wanzer*,183.0,77.0,Seton Hall University,1953.5,SG,31.5,63.5,2021.3333333333333,,0.4936948818897638,,7.654921259842519,,,0.3974389763779528,,0.3974389763779528,0.3974389763779528,0.7991279527559055,,224.48622047244095,,,,856.4429133858267
Murray Wier,175.0,70.0,University of Iowa,1950.0,G,23.0,56.0,,,0.388,,1.6,,,0.327,,0.327,0.327,0.693,,107.0,,,,429.0
D.C. Wilcutt,175.0,70.0,,1950.0,G,26.0,37.0,,,0.421,,0.6,,,0.329,,0.329,0.329,0.69,,49.0,,,,77.0
Bob Wood,175.0,70.0,Northern Illinois University,1950.0,G,28.0,6.0,,,0.242,,-0.2,,,0.214,,0.214,0.214,1.0,,1.0,,,,7.0
Max Zaslofsky,188.0,77.0,St. John's University,1953.3,SG,27.3,43.8,1080.125,,0.42834246575342466,,3.0319634703196354,,,0.3533721461187215,,0.3533721461187215,0.3533721461187215,0.7479611872146118,,138.70091324200914,,,,767.7808219178082
Paul Arizin*,193.0,86.0,Villanova University,1957.1,SF,28.1,71.3,2766.3333333333335,,0.5054375876577839,,10.769004207573634,,,0.4206816269284712,,0.4206816269284712,0.4206816269284712,0.8086381486676016,612.0897615708275,167.58485273492286,,,,1634.1907433380084
Ed Beach,190.0,90.0,West Virginia University,1951.0,F,22.0,8.0,,,0.26025000000000004,,-0.24583333333333332,,,0.21045833333333333,,0.21045833333333333,0.21045833333333333,,23.958333333333332,2.4583333333333335,,,,21.083333333333332
Leon Blevins,188.0,72.0,University of Arizona,1951.0,G,24.0,2.0,,,0.225,,0.0,,,0.25,,0.25,0.25,0.0,2.0,1.0,,,,2.0
Ike Borsavage,203.0,99.0,Temple University,1951.0,C-F,26.0,24.0,,,0.391,,0.1,,,0.351,,0.351,0.351,0.667,24.0,4.0,,,,64.0
Art Burris,196.0,99.0,University of Tennessee,1951.75,SF,26.75,28.75,342.6666666666667,,0.30442608695652174,,-0.5582608695652174,,,0.2584782608695652,,0.2584782608695652,0.2584782608695652,0.6255739130434783,83.28695652173913,21.817391304347826,,,,79.14782608695653
Gerry Calabrese,185.0,79.0,St. John's University,1951.5,SG,25.5,52.0,937.0,,0.41261538461538466,,0.9442307692307692,,,0.3488653846153846,,0.3488653846153846,0.3488653846153846,0.7019230769230769,75.59615384615384,75.03846153846153,,,,251.19230769230768
Cal Christensen,196.0,95.0,University of Toledo,1953.0,SF,25.0,58.2,1002.25,,0.404659793814433,,1.930240549828179,,,0.33239175257731957,,0.33239175257731957,0.33239175257731957,0.6027422680412371,357.20962199312714,101.93470790378007,,,,337.22680412371136
Nat Clifton*,198.0,99.0,Xavier University of Louisiana,1954.5,PF,31.5,68.0,2052.714285714286,,0.4091856617647059,,1.9110294117647058,,,0.36151654411764705,,0.36151654411764705,0.36151654411764705,0.6366636029411764,559.2683823529412,171.06985294117646,,,,684.9558823529412
Chuck Cooper,196.0,95.0,Duquesne University,1954.125,SF,27.125,59.5,1301.142857142857,,0.41315966386554626,,1.7247899159663866,,,0.3333256302521009,,0.3333256302521009,0.3333256302521009,0.7401680672268908,363.98949579831935,111.15966386554622,,,,410.52521008403363
